Testing SD card write operations: 2022-06-26 07:30:17
2022-06-26 07:38:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9375c804a59d94a6fbf4ac8706ce8b4b5c29dd53e19a941d6165f636', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:38:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:38:55: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '999632581977b1caadabf550c98fb019ac53f8f946ad6a317995fb06', 'rssi': -71, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:38:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:38:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '08c1c6bcc6c10400692c79dfddc1cba03cba685fa88a5f4e3a7aeff6', 'rssi': -53, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:38:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:38:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd4ca047edf890ad85e47fbf0cf94be5f5199df12dab19b75cbc8ce59', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:38:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e1a702ccdda612a6aa85a97ef967821a2b3608a0331dfee488af60af', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9375c804a59d94a6fbf4ac8706ce8b4b5c29dd53e19a941d6165f636', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '08c1c6bcc6c10400692c79dfddc1cba03cba685fa88a5f4e3a7aeff6', 'rssi': -54, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '9512650e499e139c7874a34c17de546347aab41765a590f9fa54bddb', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:08: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '20407330d71f733ed32fb54c2210904a0f678f21721ab25d6de1d077', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:39:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9375c804a59d94a6fbf4ac8706ce8b4b5c29dd53e19a941d6165f636', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b446da80f54b8d8c1f57d464d32d2ca84d272edc0651883f20704443', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:13: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '20407330d71f733ed32fb54c2210904a0f678f21721ab25d6de1d077', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:39:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2328bf49858c489a09c44ac9261e061b670fbcdb232f39603f45f02f', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a42c23deecfaf63b467e3a33b26713a5c97eae3ca6d61d514c794f2e', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:16: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'cc55e267bc48f544884d5cea17cc22f508891fbceb1516e60f11f20f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:39:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:19: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '999632581977b1caadabf550c98fb019ac53f8f946ad6a317995fb06', 'rssi': -91, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:39:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:20: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'cc55e267bc48f544884d5cea17cc22f508891fbceb1516e60f11f20f', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:39:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -60, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd4ca047edf890ad85e47fbf0cf94be5f5199df12dab19b75cbc8ce59', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '04a3ae923824f874d2aa1edbc833d616f6d2c7eb6587333b4db1b099', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9375c804a59d94a6fbf4ac8706ce8b4b5c29dd53e19a941d6165f636', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce2f72fd5371ad8ea5cb8bad70c2e7789e1bb77e054eebe288524ee0', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:39:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:29: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -82, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a42c23deecfaf63b467e3a33b26713a5c97eae3ca6d61d514c794f2e', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd4ca047edf890ad85e47fbf0cf94be5f5199df12dab19b75cbc8ce59', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:32: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -80, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:34: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '999632581977b1caadabf550c98fb019ac53f8f946ad6a317995fb06', 'rssi': -77, 'name': 'LE-M\xe8re Marie', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -14, 'adv_tx_pwr': 3}
2022-06-26 07:39:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:36: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -81, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:37: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -80, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '26fa1e1e01a9530493c8509c949a57f4dee001b0ad790c3f7a8a3f14', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9375c804a59d94a6fbf4ac8706ce8b4b5c29dd53e19a941d6165f636', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a42c23deecfaf63b467e3a33b26713a5c97eae3ca6d61d514c794f2e', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:42: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -81, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:39:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a42c23deecfaf63b467e3a33b26713a5c97eae3ca6d61d514c794f2e', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:46: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -82, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b446da80f54b8d8c1f57d464d32d2ca84d272edc0651883f20704443', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d0862027159fc3aca7e11fac008890ce7e20caf433fa5dfa2ec3764', 'rssi': -66, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:39:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ce2f72fd5371ad8ea5cb8bad70c2e7789e1bb77e054eebe288524ee0', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:39:49: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -82, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:50: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '20407330d71f733ed32fb54c2210904a0f678f21721ab25d6de1d077', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:39:50: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'f570953dc72daf9e00b82da5a4d3563e0990f5139dbab8965e1fb78d', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7bce7b949155ec06a3651a04225b0c9e69aa075d274e84f29c00383c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:39:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:39:53: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b446da80f54b8d8c1f57d464d32d2ca84d272edc0651883f20704443', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 07:39:55: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '20407330d71f733ed32fb54c2210904a0f678f21721ab25d6de1d077', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:39:56: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'fa125c3cb40d531cd54a0859ec798e1b855709c2ec058bd2fcd6357f', 'rssi': -94, 'name': 'Tb94', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '914e13d25787a38701ca26be09bef40a8adcd4263519a4e41b7e7033', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:39:58: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '94c3b2ba39ae7b40b796b4266c0ebd437981910763c69ecfb3dee064', 'rssi': -84, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 07:39:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1f8980d10cca08a71b1b9489cbfca587260995f371c061b767d8d3f7', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 07:40:00: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '20407330d71f733ed32fb54c2210904a0f678f21721ab25d6de1d077', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:40:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd4ca047edf890ad85e47fbf0cf94be5f5199df12dab19b75cbc8ce59', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:40:02: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '20407330d71f733ed32fb54c2210904a0f678f21721ab25d6de1d077', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 07:40:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b7e2521daacd8d14ab8e81d0b95364946d780507d68a9bb15c2456d6', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 07:40:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9375c804a59d94a6fbf4ac8706ce8b4b5c29dd53e19a941d6165f636', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 07:40:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:40:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10d54c8497868cb645e56806b27e8475bf9145e4dae5b27dbf084421', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 07:40:06: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8305af8cb5c36a8f034395f1fd3904202f8ca8045e78a07016b0adfc', 'rssi': -83, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
