Testing SD card write operations: 2022-05-20 19:55:37
2022-05-20 20:02:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8dc83c9c8bd0f1237246bb915fc7e0a4a7e7b53c622855d2fe8588f0', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8b2951237e40810cc2905ab5c7ca781143330f57c63c335f2f25c1cd', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:31: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'fa2ddb540c2766c0198c1f92af46ea697de155a66ff656e431838acb', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-05-20 20:02:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '54e419bd5275ed5d7c8d5dc72f7cc9adf278680f2da9492e0905062f', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '73dce636972f06557b1794cce7e018b74754da31ed01ec9a4aeda748', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7bf6ab2d95179eb888de5f672a32d19d76562bc91d737cd263d1e7e7', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:02:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '54c4d4bddcd420ec9edb5315cd4e2c8ba1fe539b8f04beec67b17b74', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '33f8e25167d7b1c9b511de3690bcf24e4e0e6830c5be6364c6cac432', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3849673c80102b719948ef7d71befd612e01d6cdc04a288e46c8a624', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:37: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'fa2ddb540c2766c0198c1f92af46ea697de155a66ff656e431838acb', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-05-20 20:02:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'fcbf1bc22162de3b0691f61cd7af00afc05a37c35eba1d1e7f225650', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8e7fd864b3ae2a9571e2a681cd1a205be66857ecba4dd89bc9eb6c33', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '15e5450c254890a14fa14cda0d5de64ff4e2d3859bd3fffc1944a371', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cce147c51aa5b3ebc40c5c249f5792a0c75abb3c5a8ab763a12dbbc3', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:02:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7a0291f5bb51dca7f45c57555b5a8a7e5e2934c16b8480a027b5b241', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6a77620268c0f9dc9d2f69d7d641ee6ea2b13fea338a1913df3ed7bc', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:02:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ab45aed151e80094de0d28a1b32556a925177cb85b82b424f643a2a5', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '34e30f72e9a525ea7ce668bdb3f66a9c6d8fda6685d5b143cfdce4ba', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:02:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e47c4fd0c40969fe985828134e8592c43de77261d070f235391728d2', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7a0291f5bb51dca7f45c57555b5a8a7e5e2934c16b8480a027b5b241', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ab49f8fbef0a0da97eeca6a5b77556f84a477887331740d75e11bd14', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7a0291f5bb51dca7f45c57555b5a8a7e5e2934c16b8480a027b5b241', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7a0291f5bb51dca7f45c57555b5a8a7e5e2934c16b8480a027b5b241', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bf5f7889a01732bfd2a1df3fb996001f6356e58f61c3b8b1b3917c8f', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '54c4d4bddcd420ec9edb5315cd4e2c8ba1fe539b8f04beec67b17b74', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ab49f8fbef0a0da97eeca6a5b77556f84a477887331740d75e11bd14', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '4ac8697d4df7c09176d3fc1840b62b6fd8c6fdc291d1afa460b1e3c0', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7a0291f5bb51dca7f45c57555b5a8a7e5e2934c16b8480a027b5b241', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c25dd57ae7e67cd407a15bb64fdc5313d5723e11f6419298de45c35a', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6e2d23bd9135e06ad9d193fd7396f26742e470c1c894b8dbd2f878cc', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bc600f33489aef963818019c57725c613f5939d9d79bde1a000d34cc', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '90eff2a0bd05d4a92b658f5e37d8d6478782244b8fe3a1ff54365af9', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:02:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7a0291f5bb51dca7f45c57555b5a8a7e5e2934c16b8480a027b5b241', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd880578e82568abdc8fed4d3b5bafbcd7bca6c43aeda994815613d18', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '750b23a0f8b3886f5630b7b68fbc4f8045b980c0793a996851588022', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:02:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '87017afaa7566e67caffb8bd22807343d17d10b3b830b58ab8b96523', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a7c8a15ddadecc9b18779728f1bdf5f6688f722c9c8b874d84d37c67', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:02:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '9d06803d944b03e49b7d403c4af602f2f3ae635de42f89df310a64dc', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1228711875a06f8c4e4208627741330871252f117b8fa3f145880c75', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 20:03:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '33f8e25167d7b1c9b511de3690bcf24e4e0e6830c5be6364c6cac432', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd15534398f42c71b82d9ef1b602b0de48b62825b3881cd5d4613667e', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f95e49af60fcab6fea24469c620ab6f800d7e42d6d9bdbae0002aeaa', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '286477d5a72409c35e084d6162e90ebdc4fa1bd575c869dedca37237', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3f1c3a068615b6828d19c12345b2e8cf3ccbb178209af490134ab894', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:03:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8e7fd864b3ae2a9571e2a681cd1a205be66857ecba4dd89bc9eb6c33', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2495458eda47830bdd35ab97d2047d61cdc759bf93659494d4cc1ecc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:03:06: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'fa2ddb540c2766c0198c1f92af46ea697de155a66ff656e431838acb', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-05-20 20:03:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b370526d286aa533ecb0f6b02bf430b4bfd51fe554ae19bcdf20a087', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:03:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b370526d286aa533ecb0f6b02bf430b4bfd51fe554ae19bcdf20a087', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:03:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9276ee81ef69f2b7d800ac368613c84e8bf44169f76736a6d066affd', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '54c4d4bddcd420ec9edb5315cd4e2c8ba1fe539b8f04beec67b17b74', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '54e419bd5275ed5d7c8d5dc72f7cc9adf278680f2da9492e0905062f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:11: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'fa2ddb540c2766c0198c1f92af46ea697de155a66ff656e431838acb', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-05-20 20:03:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '01628e0e553ad07ffadd753fa957ea7ba11a26424a51088bf38f5291', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '58cf43f81dfb4ab027f70088af405d19abc901f100c80ac0ba6deb54', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 20:03:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '9d06803d944b03e49b7d403c4af602f2f3ae635de42f89df310a64dc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '54e419bd5275ed5d7c8d5dc72f7cc9adf278680f2da9492e0905062f', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '07da1d90a94645d38f54108444084580473dd2b83a117a4bd08896c1', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:03:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '65a192e75520d330e3c7b697e6c3b5ec37cf8c1514e841c05737fb9c', 'rssi': -97, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '155e8ff53b06bfd707a9f4b3ed0a7c317b283bd4cb7b7ba73f9379ec', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'add56b4fe8356e243d6ffe9791aa851f5347fc48c7c9a189c260f7c9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8a8c523cb80c170e5ed7b946ba1c2b081c5b141c0a1ff75d86374249', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '57289fae1c42546ce6ebd1acc70042c0e85e93ec326ae5180ea4fb94', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '91e843651a627956cd463f8b9fe94b55effebb05b28aefa75cdbde03', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '57289fae1c42546ce6ebd1acc70042c0e85e93ec326ae5180ea4fb94', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '57289fae1c42546ce6ebd1acc70042c0e85e93ec326ae5180ea4fb94', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '20553981aa95b90384f014f22dc9d8d5d30412d11250425f69f50f8c', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5b0fe74a2afc128bf3a2ec5c88dbbaa0264c1676ff23b8fde2cfa3a0', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c29c33ce789731cf3c84d77ed9496b84a7c8fb4a13c6f14f47e76498', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0a01cfcf28a53acf973d5031be065883b69e8148eec41cb7b1bdb21e', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0a4ca8cce37022074600d40a23da9d2c861b9878f21dfb33c9380b67', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5b0fe74a2afc128bf3a2ec5c88dbbaa0264c1676ff23b8fde2cfa3a0', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '58cf43f81dfb4ab027f70088af405d19abc901f100c80ac0ba6deb54', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 20:03:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '581dee011df34819337e1d3f80dbfa8a74de906abc81605db060a888', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 20:03:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0c72ad5cf058a4cd671a44ec4275e5bdb4b2ba9ba99d9f1bc2be1d4e', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5ca2323abac33d1f104ca29d27b094ddcf4d85131e40ea6c3899e9bd', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1cafa48466fe6df588a0459aad6f4ba41b3721abcea32f82d3b6f6ea', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e13472cd9574b110315568b4de4ddf739b4eb59bb53f9589ca7f6a17', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-20 20:03:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5520323ccf8c550de9c70a585d5ebd2b0d208a099d0d621af4c932c2', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f3e1ae1526f30edf5d95166c0df3ade8830df309c5d9c8a73896f279', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '33f8e25167d7b1c9b511de3690bcf24e4e0e6830c5be6364c6cac432', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f5a35c2b6489af071897148f19f7154644d1a77b26d4a651d6e93b17', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 4, 'adv_tx_pwr': 3}
2022-05-20 20:03:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0a4ca8cce37022074600d40a23da9d2c861b9878f21dfb33c9380b67', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8b2951237e40810cc2905ab5c7ca781143330f57c63c335f2f25c1cd', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4f10ce47fce922771266db3c139c0c5572a4cdc595f9f29cfefc37d6', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '817974bc1786cf82208fc155d6c39b5d7e54aa57d990a6c75998ccad', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '112bcec7efedd22ae3aac671ccbf616e70cbcef4c40d954b3d0f18ee', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8b2951237e40810cc2905ab5c7ca781143330f57c63c335f2f25c1cd', 'rssi': -54, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5ca2323abac33d1f104ca29d27b094ddcf4d85131e40ea6c3899e9bd', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:03:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'bcce7a2d5ba9fffc9e0d72d92cb4753780642898580a06348a35b7ad', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:03:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dd5e8cfe062e824ca3741128be658aebf27eb0feb61dfe3dbd4f955b', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
