Testing SD card write operations: 2022-05-31 10:36:59
2022-05-31 10:44:29: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8d12dc2e77a29cd01ac18436ee5979aeb31e93d3e389a5e899dd43c8', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ffc27de5f180b7c6345faf5346c263f88ffdab25330fcdec929dd8cc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7488af9dd5b7dc9e1dfaf2e0bae1219370af5ac2c41ca2a9c6ecf0a1', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:44:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a1293644a0718ce67f2530a748e1fc1d6007456a442ab382ae4fd4d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8d12dc2e77a29cd01ac18436ee5979aeb31e93d3e389a5e899dd43c8', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3cb196f9fb01fdb550ae64888cc2bd457b1be4867a282f8e4b61fa59', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 2, 'adv_tx_pwr': 3}
2022-05-31 10:44:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a1293644a0718ce67f2530a748e1fc1d6007456a442ab382ae4fd4d', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:36: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f5b142d3775780529668aecd5e0d6256507c53022d5b8537dfd24c47', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:44:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:44:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:44:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ade0781147696d3c3038bc6d79bacb7e913fe2c683c75308b3abc629', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:44:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8966189b01f98ed37e3ff29781375cfc8aef746830d5bade06e0cf82', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ddfbb80d25725e534d9a1bdbfea84e35539824d6f494002fdf214d5c', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:44:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:43: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ffc27de5f180b7c6345faf5346c263f88ffdab25330fcdec929dd8cc', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7b4668139f20a10964ebc22c5b1d1b55d344ae8b8d9c401f30192cf4', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:44:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd6a71048c403476a26baffabe93faf0c230e41115943acc264abbcff', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:44:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cb1cf14f7e7c3d2ab364d25b15d2c34d0db21affea16953b80a69f4c', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:44:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8d12dc2e77a29cd01ac18436ee5979aeb31e93d3e389a5e899dd43c8', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b84a8f240389787e1e197d0b1d02f8f8077313d930283d1c39657d05', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c3b16993e3e12d85d45e6b86efc327c085cd74420b99cbc2e2dbc59e', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:44:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21457ba9b6f47a5dbe51012f0c35ac466c611c635fa6a1c206e251ee', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:44:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2a75518fa7f7d78193cb73ca1813d606b2068754129417b0379efb6', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b84a8f240389787e1e197d0b1d02f8f8077313d930283d1c39657d05', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd0daeda9b730f98eab2e81e40622e5a3552cf38a57a8c3e923144185', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:44:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2a75518fa7f7d78193cb73ca1813d606b2068754129417b0379efb6', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a1293644a0718ce67f2530a748e1fc1d6007456a442ab382ae4fd4d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '841a65553b05de13b1913846a5e42374b01d3417028c926875bd2f49', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21457ba9b6f47a5dbe51012f0c35ac466c611c635fa6a1c206e251ee', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:44:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '73f2cb8a7c050293c28b85722048cc9482d2e3e3b5d64ba1a50ead19', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8966189b01f98ed37e3ff29781375cfc8aef746830d5bade06e0cf82', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:44:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ad06ff9c860f40d6a02ae78949408cef02041cef2c7d424f9b27781a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:00: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '840da829a8c63a63515a0300c94b260e1fe4e33a4b79a504024b3f27', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ac5e88fd6f27848d5864130af32c6c6c861235d772151239f5e1360d', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a1293644a0718ce67f2530a748e1fc1d6007456a442ab382ae4fd4d', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'a9c9ecf098af57801a7650b494b7d09a1281f0c76e5097170a5480d2', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ac5e88fd6f27848d5864130af32c6c6c861235d772151239f5e1360d', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'efa0c73f5828911fc33dc0797b3f8094c5e96da4fcdf317b27389568', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a1293644a0718ce67f2530a748e1fc1d6007456a442ab382ae4fd4d', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2a75518fa7f7d78193cb73ca1813d606b2068754129417b0379efb6', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2a75518fa7f7d78193cb73ca1813d606b2068754129417b0379efb6', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6e1ce0ce6ae57694807d7d3ea5029a7ba001811ffc6a6571073cd75d', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8d12dc2e77a29cd01ac18436ee5979aeb31e93d3e389a5e899dd43c8', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6f56d374219c49b30c96048fdcf128ba2af3b1e17afdef5cde2e6efb', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:45:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'efa0c73f5828911fc33dc0797b3f8094c5e96da4fcdf317b27389568', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd0daeda9b730f98eab2e81e40622e5a3552cf38a57a8c3e923144185', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b2a75518fa7f7d78193cb73ca1813d606b2068754129417b0379efb6', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:13: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd6a71048c403476a26baffabe93faf0c230e41115943acc264abbcff', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8d12dc2e77a29cd01ac18436ee5979aeb31e93d3e389a5e899dd43c8', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f842895b03bdfb0f8904b4889fe5c619cb9adccd44fed96f65b9f5b8', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ade0781147696d3c3038bc6d79bacb7e913fe2c683c75308b3abc629', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ff44d64d9233046267542ee398386ffdea16b38bf58e5720ec411b64', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cb1cf14f7e7c3d2ab364d25b15d2c34d0db21affea16953b80a69f4c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:45:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '86edd1d86626f320c8f1ce0e865e1994250c1fd275c4c1e9d9da252d', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:19: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'c7f65022f3165a42d9e700c8ec153d64bc8f215c0d71f7b8ba6276f3', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '2b3eed75698eb02b697b64d118873f457926e185df9d50860180c9e7', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:21: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '09e9e61585f04fb3974b21ce535fae1b1021b7624023bde187886235', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6f56d374219c49b30c96048fdcf128ba2af3b1e17afdef5cde2e6efb', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:45:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5bcfb6b7b2d66551514876f617a97fb5670ad2f9be732b317dc17586', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a961af1cdcb33088a70bea2a8c9843e23b13df93707a7441a32511b9', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:45:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7b4668139f20a10964ebc22c5b1d1b55d344ae8b8d9c401f30192cf4', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:45:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6e1ce0ce6ae57694807d7d3ea5029a7ba001811ffc6a6571073cd75d', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:27: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '09e9e61585f04fb3974b21ce535fae1b1021b7624023bde187886235', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ddfbb80d25725e534d9a1bdbfea84e35539824d6f494002fdf214d5c', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e8014ffc0ca40a258b0bca5072b921ab9cec01109987674c8e6316ee', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:45:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '62f761352e88dab72ce065d44323f8f30c93c7de88b60a0a73247816', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21457ba9b6f47a5dbe51012f0c35ac466c611c635fa6a1c206e251ee', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:45:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'efa0c73f5828911fc33dc0797b3f8094c5e96da4fcdf317b27389568', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dcb0dfe68ca28cacd691c2f552ffeb2d5c87d1648e455cd9014b0748', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:45:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ec03806b2f94a06027b7c08d604ee070eaf6068e1cc1cf025a80b7e2', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7e4ca71891345b69f69c2eb051573e305a331b9486f2c31ada39a38c', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:45:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c359f3cd8ef6103007534fa72b3609bafe481a910606e6ec5ef0465', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:45:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '16a1675921dfd144690d6bb3a193a0011a84a9ab5a2bf152c1bbee85', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ec03806b2f94a06027b7c08d604ee070eaf6068e1cc1cf025a80b7e2', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dcb0dfe68ca28cacd691c2f552ffeb2d5c87d1648e455cd9014b0748', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:45:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:45:40: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '09e9e61585f04fb3974b21ce535fae1b1021b7624023bde187886235', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
