Testing SD card write operations: 2023-01-26 14:39:40
2023-01-26 14:40:53: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6cbceea8cb8a135f0b323990ad067228bf12d4484355e13a06e13e0c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:53: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf0353b8c11b9f3a39de21439d3ab4593067fb70104770928eb54062', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:54: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'caec6c82264e35012091b34788f6f7fec9fd04e91868ddffa759fd8f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:55: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '719821dde9a165ea1a098c0371c5c357d19209c9b0e8c91b684b8ee3', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:56: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '719821dde9a165ea1a098c0371c5c357d19209c9b0e8c91b684b8ee3', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:56: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b34d71a1651b4b6b95a506ae5c57bb37261abb9d3855b44345bd3490', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:57: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b34d71a1651b4b6b95a506ae5c57bb37261abb9d3855b44345bd3490', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:58: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '990b4c82339eda20f86c4089b12a50363b4d7c1b9c493080946fd09b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:40:59: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'caec6c82264e35012091b34788f6f7fec9fd04e91868ddffa759fd8f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:00: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6bc51ef60a412eeba4ed8b0d0007e5717d52343f77bd72e97f204d93', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:00: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '1c02c089d9cb5cfd9ff069732c2e97e77ecffbb9241d64eb100016d4', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:01: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd12d08c9ee8c8265528bfae6875b267cfa67c734e34ca70be8c455ee', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:02: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e063e19465d00ade8c733b1c3f6adf14476fb4742a21928ac79fd495', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:03: {'name': None, 'adv_flag': 26, 'rssi': -68, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '5d43a8574f1fb7f9a5900e9fd984464fe188b0cd8b5222dabf3adc24', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:03: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '46ef9b75c7530dbc5770eac0ec69e18103f7f802a48393a1d82736fe', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:04: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e063e19465d00ade8c733b1c3f6adf14476fb4742a21928ac79fd495', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:05: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e063e19465d00ade8c733b1c3f6adf14476fb4742a21928ac79fd495', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:06: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7ea108be4d63e6301df677acab0b9360c958207a47ef2cf09cba13f5', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:07: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'caec6c82264e35012091b34788f6f7fec9fd04e91868ddffa759fd8f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:07: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf0353b8c11b9f3a39de21439d3ab4593067fb70104770928eb54062', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:08: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '2a43b792976b97d368218f8647c2bb44cacdc785f34a79142e06f815', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:09: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cbaf81ea14de088439d7c799db0feb8dcb7b4c5a30f748288374d188', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:10: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '67d8edb18f58886b5bccb5a381bebec4c78923595422b6ae7b666048', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:10: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:11: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf0353b8c11b9f3a39de21439d3ab4593067fb70104770928eb54062', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:12: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '559dd06b1740a4f32e00668f683b333d275814f33f49d343bcf2de21', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:13: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0370f9aa8f28a1857ab5a401c653431a556cd4042670fbb65bdd2dd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:14: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '00a366e1b6f684a3c5810d1c261f553b9a6b037eaa52c9440aa41cf8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:14: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'c1bc94750936c8c7c51b143caec6793e47ac481d7492cdde91529157', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:15: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'de12d420f36411dbe954f4d69b07cd8d1bc3df702bc8e11f6c2aab98', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:16: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '1c02c089d9cb5cfd9ff069732c2e97e77ecffbb9241d64eb100016d4', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:17: {'name': None, 'adv_flag': 6, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:18: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'ccabce20bbe2b4d51e56d3e60d7fb0689a603f83cc2fe38aadd1603d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:18: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:19: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f0f0151325852fc6a443eca4952eff30cf7c0336e33376b5f28ab1e6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:20: {'name': None, 'adv_flag': 6, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:21: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7ea108be4d63e6301df677acab0b9360c958207a47ef2cf09cba13f5', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:21: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e063e19465d00ade8c733b1c3f6adf14476fb4742a21928ac79fd495', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:22: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f1798bf84f9bbaa87cc40d47782aad9370b8222f967dd807762f8d0d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:23: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '19c05cd16750e81bfa73b5e927862c4878bd7c82409f5236cddd5050', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:24: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '2c79e9725f7f5bf5726b08d87cb84dab5f56d6c67c5050e304ceeba2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:24: {'name': None, 'adv_flag': None, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '846f095bff56a2f9581569aaafb0564101a3f03338ce9530b5f59fb6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:25: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cbaf81ea14de088439d7c799db0feb8dcb7b4c5a30f748288374d188', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:26: {'name': None, 'adv_flag': 6, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:27: {'name': None, 'adv_flag': 6, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '087254e528953acfcf1db9f21b59684e0b82af7c3c450ac6637608b7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:28: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': 3, 'def_tx_pwr': 0, 'mac': 'cd08c3fe0ff17b7f052dd3465be6020adcadb72e59c7501168cbcf8b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:28: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'de12d420f36411dbe954f4d69b07cd8d1bc3df702bc8e11f6c2aab98', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:29: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd12d08c9ee8c8265528bfae6875b267cfa67c734e34ca70be8c455ee', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:30: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9812564ed764042f57f50b7e25bf7daee3bf7376e5ed93c7add26c0a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:31: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e063e19465d00ade8c733b1c3f6adf14476fb4742a21928ac79fd495', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:32: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '331515da24f60c4cf692fb44b244a795b0c44e97723d4c699b65fe1f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:32: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '2b3767ecdc09d03f0c0fc493437e1629645d8da29ff0f3accc8050c5', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:33: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '47ab4ebcef1cebd68aa908623ac2cab9887c5bf1e9eb1fff6624e37a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:34: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '67d8edb18f58886b5bccb5a381bebec4c78923595422b6ae7b666048', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:35: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54e80b57aa8025402d6325c10e11c235e600af6b773b7ef17dab0e83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:35: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54e80b57aa8025402d6325c10e11c235e600af6b773b7ef17dab0e83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:36: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f7d6fb12c2433f21d0d865eefa6f33b09dde6eb6564bd9f3704c1d96', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:37: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f1798bf84f9bbaa87cc40d47782aad9370b8222f967dd807762f8d0d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:38: {'name': None, 'adv_flag': 6, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:39: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd7194a97c14ce2f64dfe9a145dfd90b420583cc18383b6721ab57bdd', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:39: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fbd0f5db53770b997836b0d7ebed231b211c0f245a2f55c95cc4fbb9', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:40: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '719821dde9a165ea1a098c0371c5c357d19209c9b0e8c91b684b8ee3', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:41: {'name': None, 'adv_flag': 6, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:42: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'de12d420f36411dbe954f4d69b07cd8d1bc3df702bc8e11f6c2aab98', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:42: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ede121242ae91df9e418c7f2df86dfe0267f9345ccdc78998871a4b9', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:43: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '719821dde9a165ea1a098c0371c5c357d19209c9b0e8c91b684b8ee3', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:44: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e063e19465d00ade8c733b1c3f6adf14476fb4742a21928ac79fd495', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:45: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '5d43a8574f1fb7f9a5900e9fd984464fe188b0cd8b5222dabf3adc24', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:46: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:46: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '126d0ca3dec4bcd42969f36d949ee2739ead535e6499e503fe7b3328', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:47: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '19c05cd16750e81bfa73b5e927862c4878bd7c82409f5236cddd5050', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:48: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '47ab4ebcef1cebd68aa908623ac2cab9887c5bf1e9eb1fff6624e37a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:49: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd8993ec49ce14741cc965093b22e7f69ec4987c1e03252fb97e24719', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:49: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3045e149a2c8164f507c15693c0030e2963ae4c90e19aaabbc15932f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:50: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cbaf81ea14de088439d7c799db0feb8dcb7b4c5a30f748288374d188', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:51: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '19c05cd16750e81bfa73b5e927862c4878bd7c82409f5236cddd5050', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:52: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:53: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:53: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54e80b57aa8025402d6325c10e11c235e600af6b773b7ef17dab0e83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:54: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'de12d420f36411dbe954f4d69b07cd8d1bc3df702bc8e11f6c2aab98', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:55: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '331515da24f60c4cf692fb44b244a795b0c44e97723d4c699b65fe1f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:55: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7ea108be4d63e6301df677acab0b9360c958207a47ef2cf09cba13f5', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:56: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '331515da24f60c4cf692fb44b244a795b0c44e97723d4c699b65fe1f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:57: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:58: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e47cebcb8fb13a34f02ca19e63c9e6de816955c673aaf18c62130fdf', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:41:59: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '6cbceea8cb8a135f0b323990ad067228bf12d4484355e13a06e13e0c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:42:00: {'name': None, 'adv_flag': 6, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '37c6c98a87b2def394a3783acd33469f43d844e67ecc854a3af4f6db', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:42:00: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'acb42951409c46c8269950b877e578dee0394f8881b81b959f8ed535', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:42:01: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '019c4c04e0bff046897093a001f012aa4ec331c1d2b23f41a7703e5a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:42:02: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0aa69bf96c794e9bee1429f6283a9812c5ad7571dd52ab652f01fd38', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:42:03: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f330b2750a500406a96577ce93ffabafdb4d3c775986dd1e9a0f3e73', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 14:42:03: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '1c02c089d9cb5cfd9ff069732c2e97e77ecffbb9241d64eb100016d4', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
