Testing SD card write operations: 2022-07-06 13:31:32
2022-07-06 13:45:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e5dbd7d900e1353999266e40892be560d51beee309705a60356af761', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fd0423adf322671a24a4d7c3444d1ecfa642d0caef9d083ab35d3760', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9959241c05cf5285ea8e5c43ec8179d42b53a2c5f7fd73efa52357b', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '008b9f83453f013eee669d8b379c31ac1ea362966b0896446cc5c388', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:45:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3b036ff7ec2495240ef5f3d0a4e01aa63cb0f001041de9875693ff94', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:45:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0c86f66abf85e6eaeb25856158060755e33728c097fb950f01cb2fd1', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8fc4a568a6962444f6011f161c8bbe814e70abff84b1c143e9a289f', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:45:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'faab6ca9ce6cd0972c46c2b18467a4a775d523761d579c71dae71965', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:45:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'cd9c97020b720fded2ac5237cb59399cc9852ff70be81beb9dc49d1b', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:45:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9959241c05cf5285ea8e5c43ec8179d42b53a2c5f7fd73efa52357b', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:45:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2f1826dda90544a3af73a2a1072f79a8be91f1070a4c047055dbc9bc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:45:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '677f13d6d2abf34e62c3669c602cf0501b62cc77dcc5cef8537d801a', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-06 13:45:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8186adb5d94fc2f8c6eafebe0b96f841e8c0d6c44185aadfa0dc0fda', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:45:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7656cc9ca9eb70ef0da176aac3134517c834b7bb38d431b4d00884ea', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:45:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '22c75bd2aa45e3becce8a48df66e2330aed6f3349230b8f0dac6d341', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:45:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a46b6fcaf1ca4814fc9301c7b17a8c2b71b131d333d2a9c9f196991a', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:01: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:46:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8fc4a568a6962444f6011f161c8bbe814e70abff84b1c143e9a289f', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5ef0e7c4d9f2206f1b6fb2b335616f6f50545e956f66d7104fdb2541', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:46:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c16e1413ec1ee8874bfc79d2fe7b744374c806b1a6e947ee7e701ef', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:06: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:46:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '68d3d60f81cdcd059a2532c889ad226f17c330963c98ce8b2f8bbf40', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '677f13d6d2abf34e62c3669c602cf0501b62cc77dcc5cef8537d801a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-06 13:46:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aa28fe635f93dd13bc6ce07721c35a16d9aee084afb4d111728c33eb', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'faab6ca9ce6cd0972c46c2b18467a4a775d523761d579c71dae71965', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '52028946bbdfcbb1b4a267e4faa58e4b99c93a5e69bd10def8dd02aa', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd92d5ee00409633fcfa8f4f7eb1ac444845f905699f09ec6a80b3db4', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '2bd71e57bf8f46f27404244f23b952f1c1bbf6953dcb930fc1d4cca4', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '84e09cc5d5eaf0119af3dc9834e7083b96692a2be9ca082ad4def3d4', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e9959241c05cf5285ea8e5c43ec8179d42b53a2c5f7fd73efa52357b', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:18: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '29948481160e66addacb7acd9a2a9efbaddc81dae17e4008f2f8c85e', 'rssi': -80, 'name': 'Mb41', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-07-06 13:46:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aa28fe635f93dd13bc6ce07721c35a16d9aee084afb4d111728c33eb', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '84e09cc5d5eaf0119af3dc9834e7083b96692a2be9ca082ad4def3d4', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '22c75bd2aa45e3becce8a48df66e2330aed6f3349230b8f0dac6d341', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e66712246a2b0192969508f566fb260f4d3bafe3c2709c7da85cec9b', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:22: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': '29948481160e66addacb7acd9a2a9efbaddc81dae17e4008f2f8c85e', 'rssi': -73, 'name': 'Mb41', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-07-06 13:46:22: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '045cd64084277eb79c7a87930e486144a82b3469b8e8164cbeee9122', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1dcc49777448e30b0ea267d46741e78777e677a6b5e501de1f4f34c2', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b7dfa01a75f19151fd8fe567fbdff106376556f91c8103d8f9727f5f', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:25: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '045cd64084277eb79c7a87930e486144a82b3469b8e8164cbeee9122', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c16e1413ec1ee8874bfc79d2fe7b744374c806b1a6e947ee7e701ef', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'd6cdff0f7f90470214ebf98f4447b603d7ba90e6c7e09b5a6bf5ab67', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5ef0f1879afeb776158867a648e596b189c4af9aef945bc46e55d3f5', 'rssi': -35, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '22c75bd2aa45e3becce8a48df66e2330aed6f3349230b8f0dac6d341', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '556c0e7964cdfe4ca7e44790d6787a68571d0a16f478129330e60be5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:34: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'fe91e29d66038a45f2af5fb94308f68e299ad778bb117779e1daf08d', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e66712246a2b0192969508f566fb260f4d3bafe3c2709c7da85cec9b', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3b036ff7ec2495240ef5f3d0a4e01aa63cb0f001041de9875693ff94', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '556c0e7964cdfe4ca7e44790d6787a68571d0a16f478129330e60be5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '677f13d6d2abf34e62c3669c602cf0501b62cc77dcc5cef8537d801a', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-06 13:46:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e66712246a2b0192969508f566fb260f4d3bafe3c2709c7da85cec9b', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3dac6223fb8dde4369e4b97423818acff11ed8f55ea93bf00216e562', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1656337d08d435a17820465a0733de5d8a1b8f8893439d61c98b8e54', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-07-06 13:46:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e3dc8cb917f46232b600ccf9adc44d60c624d96fd42237915a816275', 'rssi': -39, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:43: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:46:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a46b6fcaf1ca4814fc9301c7b17a8c2b71b131d333d2a9c9f196991a', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3b036ff7ec2495240ef5f3d0a4e01aa63cb0f001041de9875693ff94', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ab86187dd0eea2f17b9803eca5b0ca6b5dbc8ec949a96fedcc07ac87', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5ef0f1879afeb776158867a648e596b189c4af9aef945bc46e55d3f5', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-06 13:46:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e3dc8cb917f46232b600ccf9adc44d60c624d96fd42237915a816275', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b7dfa01a75f19151fd8fe567fbdff106376556f91c8103d8f9727f5f', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:49: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'd135113253aa666871eacf90de50982578e7d3b343ef32a150fb2f9c', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-07-06 13:46:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8fc4a568a6962444f6011f161c8bbe814e70abff84b1c143e9a289f', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:46:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '677f13d6d2abf34e62c3669c602cf0501b62cc77dcc5cef8537d801a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-07-06 13:46:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f946080df827b59f847ecb8ce7f170aed95c13b6eb1329cd3790304b', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89e3d163d6bae601481dcd756d6d16f529f3590de24d42f06668ae69', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'add9eb72baa384297d8086dfa7feac8d0fa2cc9910dcee6a5acdb355', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-06 13:46:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a46b6fcaf1ca4814fc9301c7b17a8c2b71b131d333d2a9c9f196991a', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3d8920567250ccbfb9ab644bdd1317f854b8286b046515583dc95689', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-06 13:46:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '24438a530a53592a380a947b950b943565f9ad003d2a6756b1ab2582', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-06 13:46:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a46b6fcaf1ca4814fc9301c7b17a8c2b71b131d333d2a9c9f196991a', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
