Testing SD card write operations: 2022-05-21 10:26:43
2022-05-21 10:32:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7436ee1e606e', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'73ed6e65e685', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bea3f4fa105', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7959e7650bd5', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7959e7650bd5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'47c3323c5c18', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bea3f4fa105', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7c8f90af8e86', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62be9437fb9f', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5628c5240ef5', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f0bf17359919', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd171fc6e0f65', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7959e7650bd5', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd79aad82241f', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'68ed82bafc9b', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e942b5026223', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'efaeeb1bca8e', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c7bc746bb32a', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd79aad82241f', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'53c090fa5541', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5628c5240ef5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e298782b5b4b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:16: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c7bc746bb32a', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd79aad82241f', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7959e7650bd5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'fee601a7a71f', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'59f20fd6feca', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75606f9b80cd', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7e3b34f33389', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd415182f38d6', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e942b5026223', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'73ed6e65e685', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bea3f4fa105', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e3cb6adee209', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'fee601a7a71f', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75b75f289613', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd415182f38d6', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6c96d9a3f735', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 4, 'adv_tx_pwr': 3}
2022-05-21 10:33:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd44b0afb80f5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cbfcfb6076af', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'79d5ec802d5a', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-21 10:33:32: {'adv_flag': 2, 'def_tx_pwr': 3, 'mac': b'575a83cb20c9', 'rssi': -83, 'name': 'Galaxy Watch4 Classic (MZJP)', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f0be70d5f52c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:33: {'adv_flag': 2, 'def_tx_pwr': 3, 'mac': b'7dd54414403e', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4218d0621bdc', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bea3f4fa105', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cce8a24674ad', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7e3b34f33389', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c215a349245', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'efcde3937f02', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'fee601a7a71f', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62be9437fb9f', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'73ed6e65e685', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c215a349245', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'efcde3937f02', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'607c754b2af1', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c215a349245', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'73ed6e65e685', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd8ff3b3dd01e', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'704b00b00bd3', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'763b6b10b2e5', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'de7a476f48fb', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'79af26c72ad8', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'61ee7bd00239', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7df0fa6b4c0c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c8058806c63', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:52: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e915612d168e', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67818a00dd28', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ce99ac8d5003', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'70ce9b1913a4', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'663aa72fea07', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'70ce9b1913a4', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:33:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7df0fa6b4c0c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:33:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f0bf17359919', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:33:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'45a547744afc', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:33:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7b79ced607d4', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:33:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'2b75e13c5e18', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'607c754b2af1', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:34:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62be9437fb9f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:34:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5aab45ce5ce3', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67818a00dd28', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:34:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5bae86d0dff6', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:34:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd19b78b0dc97', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ddf039cff049', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c215a349245', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:34:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7df0fa6b4c0c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'45a547744afc', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:34:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'45a547744afc', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:34:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f0bf17359919', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7436ee1e606e', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ea3dd74bb8e1', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6cb79cb05e5e', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75f33daf89f9', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ddf039cff049', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75b75f289613', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:34:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'70ce9b1913a4', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 10:34:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd4b3667d053e', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67818a00dd28', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:34:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'da5cc58c1e68', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'75f33daf89f9', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f6fee1bc79ae', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd4b3667d053e', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'efa56b67ebb9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'da5cc58c1e68', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'12fe4600f7ea', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'525ec6017560', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'45a547744afc', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 10:34:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c53aa628793a', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7df0fa6b4c0c', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 10:34:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd6598b791d18', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 10:34:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'60d2b9fb4160', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 10:34:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'60d2b9fb4160', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
