Testing SD card write operations: 2022-06-25 14:23:00
2022-06-25 14:27:19: {'ssid':'SFR WiFi Mobile', 'bssid':b'j-\x1b\x80\x92-', 'sec':5, 'channel':1, 'rssi':-86}
2022-06-25 14:27:19: {'ssid':'SFR_9228', 'bssid':b'\xcc-\x1b\x80\x92.', 'sec':4, 'channel':1, 'rssi':-86}
2022-06-25 14:27:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:27:21: {'ssid':'SFR_2B0F', 'bssid':b'X\xfc P+\x10', 'sec':4, 'channel':1, 'rssi':-68}
2022-06-25 14:27:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:27:23: {'ssid':'Livebox-AFC5', 'bssid':b'\xa4>QO\xaf\xc5', 'sec':4, 'channel':6, 'rssi':-91}
2022-06-25 14:27:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:25: {'ssid':'Livebox-AFC5', 'bssid':b'\xa4>QO\xaf\xc5', 'sec':4, 'channel':6, 'rssi':-89}
2022-06-25 14:27:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:26: {'ssid':'CPL_WIFI_550_2.4GHz', 'bssid':b'\x8cmP\xa9\x99\xc4', 'sec':4, 'channel':1, 'rssi':-87}
2022-06-25 14:27:28: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:27:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:27:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:27:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-26}
2022-06-25 14:27:38: {'ssid':'SFR WiFi FON', 'bssid':b'ra\xf4\r\xcf\x9f', 'sec':0, 'channel':1, 'rssi':-83}
2022-06-25 14:27:38: {'ssid':'SFR WiFi Mobile', 'bssid':b'ra\xf4\r\xcf\x9d', 'sec':5, 'channel':1, 'rssi':-87}
2022-06-25 14:27:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-28}
2022-06-25 14:27:39: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f]\xb9\xa8', 'sec':5, 'channel':11, 'rssi':-89}
2022-06-25 14:27:39: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xb9$J', 'sec':5, 'channel':6, 'rssi':-94}
2022-06-25 14:27:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:27:41: {'ssid':'FreeWifi_secure', 'bssid':b'p\xfc\x8f\xe9\xb6v', 'sec':5, 'channel':11, 'rssi':-92}
2022-06-25 14:27:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:27:43: {'ssid':'Freebox-5B40F9', 'bssid':b'p\xfc\x8f\xb9$H', 'sec':3, 'channel':6, 'rssi':-77}
2022-06-25 14:27:43: {'ssid':'FreeWifi_secure', 'bssid':b'h\xa3x_J2', 'sec':5, 'channel':7, 'rssi':-84}
2022-06-25 14:27:43: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\xceLV', 'sec':5, 'channel':5, 'rssi':-89}
2022-06-25 14:27:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:45: {'ssid':'freebox', 'bssid':b'h\xa3x_J0', 'sec':4, 'channel':7, 'rssi':-71}
2022-06-25 14:27:45: {'ssid':'freeboxdemeyer', 'bssid':b'\x96\x16\xdc\x98\x05\\', 'sec':2, 'channel':1, 'rssi':-90}
2022-06-25 14:27:45: {'ssid':'FreeWifi_secure', 'bssid':b'\x96\x16\xdc\x98\x05_', 'sec':5, 'channel':1, 'rssi':-93}
2022-06-25 14:27:45: {'ssid':'SFR_D5D0', 'bssid':b'`5\xc0j\xd5\xd6', 'sec':4, 'channel':11, 'rssi':-95}
2022-06-25 14:27:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:47: {'ssid':'Livebox-3B3E', 'bssid':b'\xd0\x84\xb0XV>', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:27:47: {'ssid':'Bbox-992B37CE', 'bssid':b'{\x9e\xfc\xdf\xa8\xb0', 'sec':4, 'channel':6, 'rssi':-87}
2022-06-25 14:27:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-22}
2022-06-25 14:27:49: {'ssid':'Freebox-5B4693', 'bssid':b' f\xcf\xec\xec\xe6', 'sec':3, 'channel':11, 'rssi':-70}
2022-06-25 14:27:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-22}
2022-06-25 14:27:51: {'ssid':'SFR-ad10', 'bssid':b'\x007\xb7\x0e\xad\x16', 'sec':4, 'channel':1, 'rssi':-83}
2022-06-25 14:27:51: {'ssid':'SFR WiFi Mobile', 'bssid':b'j\xce}\xa2\x18\xbd', 'sec':5, 'channel':1, 'rssi':-89}
2022-06-25 14:27:51: {'ssid':'SFR_18B8', 'bssid':b'D\xce}\xa2\x18\xbe', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:27:51: {'ssid':'Livebox-1538', 'bssid':b'`\x8d&\x04\x158', 'sec':3, 'channel':11, 'rssi':-91}
2022-06-25 14:27:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-26}
2022-06-25 14:27:53: {'ssid':'SFR WiFi FON', 'bssid':b'j\xce}\xa2\x18\xbf', 'sec':0, 'channel':1, 'rssi':-84}
2022-06-25 14:27:53: {'ssid':'SFR WiFi Mobile', 'bssid':b'j\xce}\xa2\x18\xbd', 'sec':5, 'channel':1, 'rssi':-85}
2022-06-25 14:27:53: {'ssid':'SFR_18B8', 'bssid':b'D\xce}\xa2\x18\xbe', 'sec':4, 'channel':1, 'rssi':-85}
2022-06-25 14:27:53: {'ssid':'Livebox-1538', 'bssid':b'`\x8d&\x04\x158', 'sec':3, 'channel':11, 'rssi':-86}
2022-06-25 14:27:53: {'ssid':'Livebox-2CF0', 'bssid':b'<\x98r\x8d,\xf0', 'sec':3, 'channel':11, 'rssi':-90}
2022-06-25 14:27:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-28}
2022-06-25 14:27:55: {'ssid':'FREEBOX_AZZOUZ_FX', 'bssid':b'\xe4\x9e\x12\xceLT', 'sec':4, 'channel':5, 'rssi':-92}
2022-06-25 14:27:55: {'ssid':'NUMERICABLE-8CD3', 'bssid':b'\xc0\xd9b\xc6V\xa7', 'sec':4, 'channel':6, 'rssi':-94}
2022-06-25 14:27:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:27:58: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-25}
2022-06-25 14:28:00: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-28}
2022-06-25 14:28:00: {'ssid':'SFR_18B8', 'bssid':b'D\xce}\xa2\x18\xbe', 'sec':4, 'channel':1, 'rssi':-85}
2022-06-25 14:28:00: {'ssid':'SFR WiFi FON', 'bssid':b'j\xce}\xa2\x18\xbf', 'sec':0, 'channel':1, 'rssi':-86}
2022-06-25 14:28:00: {'ssid':'SFR WiFi Mobile', 'bssid':b'j\xce}\xa2\x18\xbd', 'sec':5, 'channel':1, 'rssi':-87}
2022-06-25 14:28:02: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:28:02: {'ssid':'SFR WiFi FON', 'bssid':b'j\xce}\xa2\x18\xbf', 'sec':0, 'channel':1, 'rssi':-90}
2022-06-25 14:28:02: {'ssid':'SFR WiFi Mobile', 'bssid':b'j\xce}\xa2\x18\xbd', 'sec':5, 'channel':1, 'rssi':-91}
2022-06-25 14:28:02: {'ssid':'SFR_18B8', 'bssid':b'D\xce}\xa2\x18\xbe', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:28:02: {'ssid':'Livebox-2CF0', 'bssid':b'<\x98r\x8d,\xf0', 'sec':3, 'channel':11, 'rssi':-92}
2022-06-25 14:28:02: {'ssid':'Livebox-7940', 'bssid':b'P9/ y@', 'sec':3, 'channel':11, 'rssi':-93}
2022-06-25 14:28:02: {'ssid':'FREEBOX_AZZOUZ_FX', 'bssid':b'\xe4\x9e\x12\xceLT', 'sec':4, 'channel':5, 'rssi':-94}
2022-06-25 14:28:04: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-32}
2022-06-25 14:28:04: {'ssid':'Livebox-FD04', 'bssid':b't\x9dy\x9b\xfd\x04', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-25 14:28:04: {'ssid':'FREEBOX_AZZOUZ_FX', 'bssid':b'\xe4\x9e\x12\xceLT', 'sec':4, 'channel':5, 'rssi':-91}
2022-06-25 14:28:06: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:28:06: {'ssid':'Livebox-1538', 'bssid':b'`\x8d&\x04\x158', 'sec':3, 'channel':11, 'rssi':-87}
2022-06-25 14:28:06: {'ssid':'Freebox-5B4693', 'bssid':b' f\xcf\xec\xec\xe6', 'sec':3, 'channel':11, 'rssi':-94}
2022-06-25 14:28:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-39}
2022-06-25 14:28:08: {'ssid':'Livebox-2CF0', 'bssid':b'<\x98r\x8d,\xf0', 'sec':3, 'channel':11, 'rssi':-91}
2022-06-25 14:28:08: {'ssid':'Livebox-CD00', 'bssid':b'\x08\x87\xc6\xe5\xcd\x00', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-25 14:28:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-36}
2022-06-25 14:28:10: {'ssid':'SFR-ad10', 'bssid':b'\x007\xb7\x0e\xad\x16', 'sec':4, 'channel':1, 'rssi':-93}
2022-06-25 14:28:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-44}
2022-06-25 14:28:12: {'ssid':'Livebox-1538', 'bssid':b'`\x8d&\x04\x158', 'sec':3, 'channel':11, 'rssi':-79}
2022-06-25 14:28:12: {'ssid':'Livebox-F6BE', 'bssid':b'x\x81\x02Y\xf6\xbe', 'sec':3, 'channel':1, 'rssi':-92}
2022-06-25 14:28:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-26}
2022-06-25 14:28:14: {'ssid':'Livebox-F6BE', 'bssid':b'x\x81\x02Y\xf6\xbe', 'sec':3, 'channel':1, 'rssi':-78}
2022-06-25 14:28:15: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:28:15: {'ssid':'SFR_ABC8', 'bssid':b'\xcc-\x1b\xbb\xab\xce', 'sec':4, 'channel':6, 'rssi':-87}
2022-06-25 14:28:15: {'ssid':'ZTE_B43E02', 'bssid':b'\xb4\x1c0\xb4>\x02', 'sec':3, 'channel':10, 'rssi':-88}
2022-06-25 14:28:15: {'ssid':'Livebox-F6BE', 'bssid':b'x\x81\x02Y\xf6\xbe', 'sec':3, 'channel':1, 'rssi':-91}
2022-06-25 14:28:15: {'ssid':'Livebox-4BC0', 'bssid':b'\x98Be#K\xc0', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-25 14:28:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:28:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:28:19: {'ssid':'Livebox-4BC0', 'bssid':b'\x98Be#K\xc0', 'sec':3, 'channel':1, 'rssi':-68}
2022-06-25 14:28:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-38}
2022-06-25 14:28:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:28:23: {'ssid':'Livebox-4BC0', 'bssid':b'\x98Be#K\xc0', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:28:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:28:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-39}
2022-06-25 14:28:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:28:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:28:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:28:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:28:34: {'ssid':'Freebox-7686A0', 'bssid':b'\xe4\x9e\x12v\x86\xa1', 'sec':3, 'channel':11, 'rssi':-73}
2022-06-25 14:28:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:28:36: {'ssid':'Livebox-ADLV', 'bssid':b',\x08#!\x9b\x02', 'sec':3, 'channel':1, 'rssi':-93}
2022-06-25 14:28:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:28:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:28:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:28:41: {'ssid':'freebox_YANNMOAL', 'bssid':b'\xe4\x9e\x12\xd7\x07P', 'sec':4, 'channel':7, 'rssi':-79}
2022-06-25 14:28:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:28:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:28:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-41}
2022-06-25 14:28:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-42}
2022-06-25 14:28:49: {'ssid':'freebox_YANNMOAL', 'bssid':b'\xe4\x9e\x12\xd7\x07P', 'sec':4, 'channel':7, 'rssi':-78}
2022-06-25 14:28:51: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:28:51: {'ssid':'freebox_YANNMOAL', 'bssid':b'\xe4\x9e\x12\xd7\x07P', 'sec':4, 'channel':7, 'rssi':-68}
2022-06-25 14:28:51: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\xd7\x07R', 'sec':5, 'channel':7, 'rssi':-69}
2022-06-25 14:28:51: {'ssid':'Freebox-1B5DF8', 'bssid':b' f\xcf\xcb\x7f2', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-25 14:28:53: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:28:53: {'ssid':'freebox_YANNMOAL', 'bssid':b'\xe4\x9e\x12\xd7\x07P', 'sec':4, 'channel':7, 'rssi':-79}
2022-06-25 14:28:53: {'ssid':'Livebox-1eb6', 'bssid':b'h?}\x14\x1e\xba', 'sec':4, 'channel':1, 'rssi':-87}
2022-06-25 14:28:55: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:28:55: {'ssid':'Freebox-1B5DF8', 'bssid':b' f\xcf\xcb\x7f2', 'sec':3, 'channel':6, 'rssi':-66}
2022-06-25 14:28:55: {'ssid':'Freebox-A6F294', 'bssid':b'\xe4\x9e\x12\xed$H', 'sec':3, 'channel':6, 'rssi':-80}
2022-06-25 14:28:55: {'ssid':'CREDITMUTUEL', 'bssid':b'd\xf6\x9dJX2', 'sec':0, 'channel':11, 'rssi':-89}
2022-06-25 14:28:55: {'ssid':'Livebox-4A80', 'bssid':b'\x8c\x19\xb5\x8eJ\x80', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:28:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-24}
2022-06-25 14:28:56: {'ssid':'Freebox-1B5DF8', 'bssid':b' f\xcf\xcb\x7f2', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-25 14:28:56: {'ssid':'CREDITMUTUEL', 'bssid':b'd\xf6\x9dJX2', 'sec':0, 'channel':11, 'rssi':-83}
2022-06-25 14:28:56: {'ssid':'SFR WiFi FON', 'bssid':b'r]Q8PW', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:28:56: {'ssid':'SFR WiFi Mobile', 'bssid':b'r]Q8PU', 'sec':5, 'channel':11, 'rssi':-89}
2022-06-25 14:28:56: {'ssid':'SFR_5050', 'bssid':b'\xe4]Q8PV', 'sec':4, 'channel':11, 'rssi':-89}
2022-06-25 14:28:58: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:28:58: {'ssid':'NOVA_7760', 'bssid':b'\x04\x95\xe6\x90wi', 'sec':3, 'channel':6, 'rssi':-85}
2022-06-25 14:28:58: {'ssid':'SFR WiFi FON', 'bssid':b'r-\x1bq\x83\xe7', 'sec':0, 'channel':1, 'rssi':-86}
2022-06-25 14:28:58: {'ssid':'SFR WiFi Mobile', 'bssid':b'r]Q8PU', 'sec':5, 'channel':11, 'rssi':-86}
2022-06-25 14:28:58: {'ssid':'SFR_5050', 'bssid':b'\xe4]Q8PV', 'sec':4, 'channel':11, 'rssi':-89}
2022-06-25 14:28:58: {'ssid':'SFR WiFi FON', 'bssid':b'r]Q8PW', 'sec':0, 'channel':11, 'rssi':-89}
2022-06-25 14:28:58: {'ssid':'SFR WiFi Mobile', 'bssid':b'r-\x1bq\x83\xe5', 'sec':5, 'channel':1, 'rssi':-91}
2022-06-25 14:29:00: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:29:00: {'ssid':'SFR-a2b8', 'bssid':b'H\x83\xc7\xae\xa2\xbe', 'sec':4, 'channel':6, 'rssi':-78}
2022-06-25 14:29:00: {'ssid':'Livebox-CDC6', 'bssid':b'D\xa6\x1e\xa2\xcd\xc6', 'sec':3, 'channel':11, 'rssi':-92}
2022-06-25 14:29:02: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:29:02: {'ssid':'NOVA_7760', 'bssid':b'\x04\x95\xe6\x90wi', 'sec':3, 'channel':6, 'rssi':-63}
2022-06-25 14:29:02: {'ssid':'Bbox-MAISON', 'bssid':b'4I[\xeb]0', 'sec':4, 'channel':11, 'rssi':-75}
2022-06-25 14:29:02: {'ssid':'Livebox-EB10', 'bssid':b'\x08\x87\xc65\xeb\x10', 'sec':3, 'channel':1, 'rssi':-77}
2022-06-25 14:29:02: {'ssid':'Livebox-EB10_wifi_invite', 'bssid':b'\x08\x87\xc65\xeb\x11', 'sec':3, 'channel':1, 'rssi':-80}
2022-06-25 14:29:02: {'ssid':'NOVA_7760', 'bssid':b'\x04\x95\xe6\x90wa', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:29:04: {'ssid':'SFR_09A0', 'bssid':b'la\xf4\x04\t\xa6', 'sec':4, 'channel':1, 'rssi':-83}
2022-06-25 14:29:04: {'ssid':'SFR_02F0', 'bssid':b'la\xf4\t\x02\xf6', 'sec':4, 'channel':11, 'rssi':-83}
2022-06-25 14:29:04: {'ssid':'SFR WiFi Mobile', 'bssid':b'ja\xf4\x04\t\xa5', 'sec':5, 'channel':1, 'rssi':-84}
2022-06-25 14:29:04: {'ssid':'SFR WiFi FON', 'bssid':b'ja\xf4\x04\t\xa7', 'sec':0, 'channel':1, 'rssi':-84}
2022-06-25 14:29:04: {'ssid':'SFR_6A6F', 'bssid':b'\xcc\x19\xa8\xd0jp', 'sec':4, 'channel':11, 'rssi':-84}
2022-06-25 14:29:06: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-35}
2022-06-25 14:29:06: {'ssid':'SFR_3D30', 'bssid':b'`5\xc0^:6', 'sec':4, 'channel':6, 'rssi':-94}
2022-06-25 14:29:06: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0^:7', 'sec':0, 'channel':6, 'rssi':-95}
2022-06-25 14:29:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:29:08: {'ssid':'Mairie_VdAscq', 'bssid':b'D\x1e\x98\x0b\xcf\x88', 'sec':0, 'channel':9, 'rssi':-91}
2022-06-25 14:29:08: {'ssid':'SFR_6A6F', 'bssid':b'\xcc\x19\xa8\xd0jp', 'sec':4, 'channel':11, 'rssi':-97}
2022-06-25 14:29:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:29:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:29:12: {'ssid':'w1f189C3', 'bssid':b'\xec\xe1\xa9"\xbb@', 'sec':5, 'channel':6, 'rssi':-74}
2022-06-25 14:29:12: {'ssid':'m0bi89C3', 'bssid':b'\xec\xe1\xa9"\xbbA', 'sec':5, 'channel':6, 'rssi':-74}
2022-06-25 14:29:12: {'ssid':'Capitole', 'bssid':b'\xec\xe1\xa9"\xbbB', 'sec':0, 'channel':6, 'rssi':-74}
2022-06-25 14:29:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:29:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:29:16: {'ssid':'Livebox-3796', 'bssid':b'|\xc1w\xfe7\x96', 'sec':3, 'channel':1, 'rssi':-80}
2022-06-25 14:29:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:29:17: {'ssid':'Livebox-5780', 'bssid':b'h?}*W\x80', 'sec':3, 'channel':6, 'rssi':-87}
2022-06-25 14:29:17: {'ssid':'Livebox-bc32', 'bssid':b'\xac\x84\xc9B\xbc6', 'sec':4, 'channel':10, 'rssi':-92}
2022-06-25 14:29:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:29:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:29:21: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\x08,B', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-25 14:29:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-29}
2022-06-25 14:29:23: {'ssid':'FREEBOX_PASCALE_HV', 'bssid':b"4'\x92\xecfh", 'sec':4, 'channel':1, 'rssi':-89}
2022-06-25 14:29:23: {'ssid':'NVRD40390856', 'bssid':b'd\xdb\x8b\xe6\x16Q', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-25 14:29:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-29}
2022-06-25 14:29:25: {'ssid':'Bbox-9747534C', 'bssid':b'4S\xd2\x12\xcaP', 'sec':4, 'channel':6, 'rssi':-89}
2022-06-25 14:29:25: {'ssid':'Freebox-082C3F', 'bssid':b'\xe4\x9e\x12\x08,@', 'sec':3, 'channel':11, 'rssi':-94}
2022-06-25 14:29:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-30}
2022-06-25 14:29:27: {'ssid':'SFR_6C78', 'bssid':b'D\xce}\xb9l|', 'sec':2, 'channel':1, 'rssi':-85}
2022-06-25 14:29:27: {'ssid':"Freebox de Rob'z", 'bssid':b'\xdc\x00\xb0\xa8\x0f\x08', 'sec':3, 'channel':11, 'rssi':-88}
2022-06-25 14:29:27: {'ssid':'MITCH', 'bssid':b'@e\xa3\x15\x7f\xee', 'sec':4, 'channel':1, 'rssi':-92}
2022-06-25 14:29:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-30}
2022-06-25 14:29:29: {'ssid':'Freebox-082C3F', 'bssid':b'\xe4\x9e\x12\x08,@', 'sec':3, 'channel':11, 'rssi':-86}
2022-06-25 14:29:29: {'ssid':'TP-Link_6FA0', 'bssid':b'P\xd4\xf7\x9ao\xa0', 'sec':3, 'channel':1, 'rssi':-93}
2022-06-25 14:29:31: {'ssid':'ACTIONIMMOBILIERVDA', 'bssid':b'\xd0W\x94J\x18.', 'sec':4, 'channel':11, 'rssi':-92}
2022-06-25 14:29:31: {'ssid':'Livebox-ccc2', 'bssid':b'\x84\xa0n\x86\xcc\xc6', 'sec':4, 'channel':11, 'rssi':-95}
