Testing SD card write operations: 2023-01-27 08:06:59
2023-01-27 09:08:43: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:02: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:04: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:06: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:08: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:10: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:12: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:14: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:16: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:18: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:20: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:22: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:24: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:26: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:28: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:35: {'name': None, 'adv_flag': 26, 'rssi': -97, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '666c947289949dedb6ce9e5ace8f392634ccd8d97b1cae8dd38b26e0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:09:36: {'name': None, 'adv_flag': 26, 'rssi': -97, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '666c947289949dedb6ce9e5ace8f392634ccd8d97b1cae8dd38b26e0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:00: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:02: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:04: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:06: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:08: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:12: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:14: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:16: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:18: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:20: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:33: {'name': None, 'adv_flag': None, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd8d927b82326f603be4feb45a0f806ea25146ddda556a19d03e2870c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:38: {'name': None, 'adv_flag': None, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:40: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:42: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:44: {'name': None, 'adv_flag': None, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:46: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:48: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:50: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:52: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:54: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:56: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:10:58: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:00: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:04: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:06: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:08: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:10: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:12: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:28: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:30: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:32: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:34: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:36: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:38: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:40: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:42: {'name': None, 'adv_flag': None, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:44: {'name': None, 'adv_flag': None, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:46: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:50: {'name': None, 'adv_flag': None, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:52: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:54: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:11:56: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:14: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:16: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:18: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:20: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:22: {'name': None, 'adv_flag': None, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:24: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:26: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:28: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:30: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:32: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:34: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:36: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:38: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:40: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:42: {'name': None, 'adv_flag': None, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:44: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:12:46: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:12: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:14: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:16: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:18: {'name': None, 'adv_flag': None, 'rssi': -69, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:20: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:22: {'name': None, 'adv_flag': None, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:24: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:26: {'name': None, 'adv_flag': None, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:28: {'name': None, 'adv_flag': None, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:30: {'name': None, 'adv_flag': None, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:32: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:34: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:36: {'name': None, 'adv_flag': None, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:38: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 09:13:40: {'name': None, 'adv_flag': None, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'd40b6b4096610b159f9e298d0d269a97ba1c7cd25233a03b2a6455cb', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
