Testing SD card write operations: 2022-07-03 15:16:38
2022-07-03 15:26:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8c7e1d8043c214297f7b75b56c826f608cf62820768e11192a612e3f', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '38fbcca7a45f3a654aab0687f894cefbcdd0f9f58be0b5ba704c636f', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '38fbcca7a45f3a654aab0687f894cefbcdd0f9f58be0b5ba704c636f', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8f7dc424701fcd5b28222146d2d5e42533b77c65fbef914eab5cc99a', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -73, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c438a6f7e9bb7c7c3a515ae49ca4e1b3a7296c703039460ddcd52856', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -82, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:26:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0bf8794c1a4408c71443b76cc0cf7c7c1261c02b18cfe51cdafdc32', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c438a6f7e9bb7c7c3a515ae49ca4e1b3a7296c703039460ddcd52856', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ae6a36b451d47b08deb0988eeef2bfcf10c8e622c82262624c43ceff', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:26:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8f7dc424701fcd5b28222146d2d5e42533b77c65fbef914eab5cc99a', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ae6a36b451d47b08deb0988eeef2bfcf10c8e622c82262624c43ceff', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:26:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:26:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:26:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6c6c69fa2f5020e16fa1c1abf33eda32c83596702de69340136f5a9d', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f162b24859c915515b0e34b52dac39955efe8e3dca253135e0b6b6f5', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -80, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:26:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '38fbcca7a45f3a654aab0687f894cefbcdd0f9f58be0b5ba704c636f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0bf8794c1a4408c71443b76cc0cf7c7c1261c02b18cfe51cdafdc32', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8f7dc424701fcd5b28222146d2d5e42533b77c65fbef914eab5cc99a', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3151d7edb0ee068b8e8065f3dfc3028493c60384b0361cd1efa05828', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -70, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:26:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5dcc6f2dc75ef5c4007c2ae2527e2cb73817d9f6b42cd649afe1a5d8', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ef91941bfa8b0a8d272aecabee14e9038ab5d27619ee6017119fe244', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c438a6f7e9bb7c7c3a515ae49ca4e1b3a7296c703039460ddcd52856', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'dcaa8e80efad007be9ea72364ae91fb80785cbced3a1f9722962e202', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -79, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:26:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '459714707e08c311029330f7db7e5e6b69569accfee9b95a45295175', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '459714707e08c311029330f7db7e5e6b69569accfee9b95a45295175', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:26:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3151d7edb0ee068b8e8065f3dfc3028493c60384b0361cd1efa05828', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:26:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'dcaa8e80efad007be9ea72364ae91fb80785cbced3a1f9722962e202', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:26:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:27:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '251f5dccb488fba3c5bc21468b6881a75147ab1234327874e0d7cd8c', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:27:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0bf8794c1a4408c71443b76cc0cf7c7c1261c02b18cfe51cdafdc32', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -77, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '38fbcca7a45f3a654aab0687f894cefbcdd0f9f58be0b5ba704c636f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ef91941bfa8b0a8d272aecabee14e9038ab5d27619ee6017119fe244', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ff56d5984656cc52021fd53fdb6f178f385c48790da7b89c4c1c3572', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:27:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0bf8794c1a4408c71443b76cc0cf7c7c1261c02b18cfe51cdafdc32', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0a268dacdef0d64aae8ed804798066c7c846ce02bbe4195381eb689c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '459714707e08c311029330f7db7e5e6b69569accfee9b95a45295175', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'dcaa8e80efad007be9ea72364ae91fb80785cbced3a1f9722962e202', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:27:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bc59fd48b4c8862d6c7f679284717cc0d3d0a7df8bb83206f695a10', 'rssi': -52, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd5e02f1fdc669435fd7639c4cb2e6d5941d4a8b514a530c83bfb8357', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:27:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f162b24859c915515b0e34b52dac39955efe8e3dca253135e0b6b6f5', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bc59fd48b4c8862d6c7f679284717cc0d3d0a7df8bb83206f695a10', 'rssi': -54, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3fa5002ae5a8b65e273bba315291a6fcded2d937b992acf9d080f588', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:27:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f19dc3be002b57ce0395aaf30ec755722d9b2cac3eea65e33a9ed3a5', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:27:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -60, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -78, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bc59fd48b4c8862d6c7f679284717cc0d3d0a7df8bb83206f695a10', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c88009d6316496740446238b136fd3bed4bc7a5971b5e290ccad159d', 'rssi': -55, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0bf8794c1a4408c71443b76cc0cf7c7c1261c02b18cfe51cdafdc32', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8f7dc424701fcd5b28222146d2d5e42533b77c65fbef914eab5cc99a', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8bc59fd48b4c8862d6c7f679284717cc0d3d0a7df8bb83206f695a10', 'rssi': -55, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '476fe453e5213a64e14fe8179c6824d4ccca6f4893562613fa92b75e', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0a268dacdef0d64aae8ed804798066c7c846ce02bbe4195381eb689c', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:27:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '54a855d53dfbf3670265723fe97d5430ea5033be4ad6797031f7ddff', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '06e2613cd6b18fc01ac972550357ecc4c6516145cbc610726b425946', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bd437377101ffdff2175c4e2c4a1b91ce2baa76093a6c5f8985e33ea', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8c7e1d8043c214297f7b75b56c826f608cf62820768e11192a612e3f', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -74, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0bf8794c1a4408c71443b76cc0cf7c7c1261c02b18cfe51cdafdc32', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:27:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3151d7edb0ee068b8e8065f3dfc3028493c60384b0361cd1efa05828', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c438a6f7e9bb7c7c3a515ae49ca4e1b3a7296c703039460ddcd52856', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:27:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '98bda3f065a6d5c0f6a0f273df0bcd7b941e039029f1ac0620de30c5', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
